242293_at,0.3258,201047_x_at,0.31825,224384_s_at,-0.31543,214505_s_at,0.32567,1554871_at,0.31564,233599_at,-0.31182,244383_at,0.33629
243912_x_at,0.3258,223801_s_at,0.31825,244607_at,-0.31569,244471_x_at,0.32562,220579_at,0.31552,203823_at,-0.31189,215930_s_at,0.33598
1556333_at,0.32578,221340_at,0.31819,236985_at,-0.31576,234488_s_at,0.32556,200802_at,0.31551,237422_at,-0.31189,220094_s_at,0.33594
239998_at,0.32556,1569345_at,0.31816,213751_at,-0.31589,201082_s_at,0.32538,226516_at,0.31551,238399_x_at,-0.31189,231199_at,0.33592
210258_at,0.32549,212900_at,0.31814,230982_at,-0.31589,230105_at,0.32537,213108_at,0.31547,1557060_at,-0.31195,218422_s_at,0.33574
233976_at,0.32546,211458_s_at,0.31811,232253_at,-0.31594,1553300_a_at,0.32523,232513_x_at,0.31546,237072_at,-0.31198,1562031_at,0.33572
202284_s_at,0.3254,217398_x_at,0.31809,1555774_at,-0.31598,1562324_a_at,0.32516,211672_s_at,0.31538,204124_at,-0.31202,213995_at,0.33564
215042_at,0.32539,219781_s_at,0.31798,206337_at,-0.31602,223762_at,0.325,212126_at,0.3153,206037_at,-0.31209,228731_at,0.33557
1556821_x_at,0.32538,1552914_a_at,0.31787,1563488_at,-0.31619,200804_at,0.32498,1559627_at,0.31493,209095_at,-0.31219,200798_x_at,0.33554
244663_at,0.32533,1567985_at,0.31787,212451_at,-0.31623,211355_x_at,0.32496,238616_at,0.31488,1556658_a_at,-0.31226,236014_at,0.33551
1558167_a_at,0.32525,235004_at,0.31785,207657_x_at,-0.31625,235097_at,0.32495,211800_s_at,0.31483,206938_at,-0.31237,239283_at,0.33545
215905_s_at,0.32519,1564701_at,0.3178,236986_at,-0.31628,1568633_a_at,0.32477,234934_at,0.31465,1563539_at,-0.31239,220464_at,0.33532
1570372_at,0.32517,1555237_at,0.31779,236054_at,-0.3163,201938_at,0.32476,205166_at,0.31463,239321_at,-0.31243,202797_at,0.33527
229133_s_at,0.32498,241335_at,0.31765,1556364_at,-0.31633,208450_at,0.32469,233979_s_at,0.31463,201053_s_at,-0.31275,244190_at,0.33527
206289_at,0.32472,231328_s_at,0.31761,242161_at,-0.31633,204789_at,0.32464,237194_at,0.31461,1563076_x_at,-0.31284,201653_at,0.33522
201594_s_at,0.32468,207204_at,0.31736,209556_at,-0.31639,233614_at,0.32464,219618_at,0.31458,213374_x_at,-0.31284,201038_s_at,0.33504
211728_s_at,0.32467,220093_at,0.31733,1554456_a_at,-0.31643,1567358_at,0.32461,215605_at,0.3145,217525_at,-0.31286,241833_at,0.33498
239941_at,0.32466,1557472_a_at,0.31732,1563539_at,-0.31657,225711_at,0.32455,242228_at,0.31442,238211_at,-0.31288,219082_at,0.33495
242314_at,0.32461,AFFX-hum_alu_at,0.31731,242550_at,-0.31658,207566_at,0.32442,202306_at,0.3144,227188_at,-0.31291,1557883_a_at,0.33476
232866_at,0.3245,238837_at,0.31728,224855_at,-0.31662,240840_s_at,0.3244,206403_at,0.31434,242827_x_at,-0.31295,225574_at,0.33468
208765_s_at,0.32433,1558750_a_at,0.31714,228250_at,-0.31663,204150_at,0.32433,224717_s_at,0.31429,1558783_at,-0.31304,208772_at,0.33461
215216_at,0.32432,204669_s_at,0.3171,211414_at,-0.31668,209116_x_at,0.32431,239191_at,0.31419,203635_at,-0.31308,227191_at,0.33461
218177_at,0.32432,206285_at,0.3171,222046_at,-0.31668,231693_at,0.32428,219343_at,0.31415,215304_at,-0.31323,203938_s_at,0.3345
226959_at,0.32432,205620_at,0.31708,225311_at,-0.31668,207219_at,0.32423,240869_at,0.31408,207897_at,-0.31334,203373_at,0.33449
216237_s_at,0.32422,1556899_at,0.31705,239014_at,-0.31673,1554600_s_at,0.3242,1566700_at,0.31394,222085_at,-0.31338,202673_at,0.33447
1556657_at,0.32412,230477_at,0.31698,237485_at,-0.31683,216330_s_at,0.32399,1562081_a_at,0.31386,204408_at,-0.31339,236380_at,0.33445
206015_s_at,0.32409,1557443_s_at,0.31694,239268_at,-0.31699,238080_at,0.32399,1555605_x_at,0.31373,232853_at,-0.31357,224452_s_at,0.33439
243601_at,0.32407,1555443_at,0.31684,241376_at,-0.31699,214003_x_at,0.32398,227086_at,0.31372,242520_s_at,-0.31364,204608_at,0.3343
1559433_at,0.32402,238488_at,0.31669,208008_at,-0.31717,211529_x_at,0.32394,237344_at,0.31372,228027_at,-0.31366,225953_at,0.33426
230425_at,0.32395,223815_at,0.31653,218435_at,-0.31721,202284_s_at,0.32392,211580_s_at,0.31364,211411_at,-0.31396,243134_at,0.33424
238765_at,0.32393,220456_at,0.31649,1562888_at,-0.31734,205627_at,0.32382,220709_at,0.31363,235477_at,-0.314,225255_at,0.33423
233641_s_at,0.32386,222886_at,0.31642,236238_at,-0.31736,235087_at,0.32381,202554_s_at,0.31362,230746_s_at,-0.31402,241790_at,0.33388
241518_at,0.32379,205388_at,0.3164,227015_at,-0.31739,233151_s_at,0.32379,242506_at,0.31357,219674_s_at,-0.31406,206063_x_at,0.33383
1562948_at,0.32376,227977_at,0.31632,232686_at,-0.3174,224399_at,0.32376,1554607_at,0.31356,223347_at,-0.31408,1570571_at,0.33381
1557502_at,0.32368,211145_x_at,0.3163,227644_at,-0.31756,211625_s_at,0.32374,225593_at,0.31355,231904_at,-0.31431,230651_at,0.33381
1557714_at,0.32364,207131_x_at,0.31622,213600_at,-0.31762,241241_at,0.32365,219050_s_at,0.31345,1559629_at,-0.31446,208669_s_at,0.33375
228062_at,0.32363,242016_at,0.31621,229729_at,-0.31771,244040_at,0.3236,AFFX-HUMISGF3A/M97935_MB_at,0.31334,213121_at,-0.31478,227908_at,0.33368
54632_at,0.32363,203002_at,0.31612,223590_at,-0.31772,225480_at,0.32357,1553607_at,0.31321,239535_at,-0.31493,36566_at,0.33367
1553967_at,0.32362,221108_at,0.31603,1556978_a_at,-0.31773,240069_at,0.32352,206956_at,0.31301,242965_at,-0.31497,205964_at,0.33343
221957_at,0.32362,1569986_x_at,0.31598,207372_s_at,-0.31774,237928_at,0.32351,233287_at,0.31299,209725_at,-0.31501,202930_s_at,0.33341
241207_at,0.32361,240713_s_at,0.31597,225260_s_at,-0.3178,213382_at,0.32349,243478_at,0.31293,239924_at,-0.31526,225994_at,0.3334
217566_s_at,0.32359,215636_at,0.31583,230374_at,-0.31785,220119_at,0.3234,231973_s_at,0.31288,239902_at,-0.31539,222681_at,0.33328
1557145_at,0.32355,1558390_at,0.31573,1564238_a_at,-0.31795,227241_at,0.32334,200075_s_at,0.31282,216136_at,-0.31544,1555801_s_at,0.33281
216559_x_at,0.32344,1562106_at,0.31571,225574_at,-0.31795,243157_at,0.32327,227366_at,0.3127,230260_s_at,-0.31548,219540_at,0.33272
1569933_at,0.32342,227715_at,0.31565,238090_at,-0.31796,208053_at,0.32309,239085_at,0.31265,242260_at,-0.31555,214323_s_at,0.33268
201829_at,0.32334,241967_at,0.31549,227852_at,-0.31797,1566156_at,0.32305,203342_at,0.31256,225649_s_at,-0.31556,211954_s_at,0.33265
234410_at,0.32323,AFFX-r2-P1-cre-5_at,0.31549,1556592_at,-0.31809,205002_at,0.32301,206025_s_at,0.31256,241403_at,-0.31561,227416_s_at,0.33265
225792_at,0.32314,206976_s_at,0.31537,203203_s_at,-0.31809,1561502_x_at,0.32292,210853_at,0.31255,203269_at,-0.31573,226752_at,0.33259
212355_at,0.32307,237843_at,0.31534,1569362_at,-0.3181,209918_at,0.32276,239971_at,0.31229,204463_s_at,-0.31574,220985_s_at,0.33245
214059_at,0.32307,228585_at,0.31529,230099_at,-0.31811,229122_x_at,0.32274,215915_at,0.31226,211414_at,-0.31576,235648_at,0.33243
238197_at,0.32306,1555338_s_at,0.31527,221756_at,-0.31815,1556689_a_at,0.32268,202261_at,0.31224,214435_x_at,-0.31589,210277_at,0.33241
207476_at,0.32275,1555129_at,0.31526,235507_at,-0.3182,219151_s_at,0.32253,204949_at,0.31224,207109_at,-0.31608,231386_at,0.33231
1557538_at,0.32274,213644_at,0.31524,243361_at,-0.3183,1553032_at,0.32251,218211_s_at,0.31223,221317_x_at,-0.31612,241920_x_at,0.33231
240765_at,0.32274,237808_at,0.31514,1570264_at,-0.31831,227219_x_at,0.3225,224426_s_at,0.31199,1553004_at,-0.31614,239864_at,0.3323
1559561_at,0.32272,210439_at,0.3149,229867_at,-0.31838,45288_at,0.32246,239658_at,0.31198,1560814_a_at,-0.31617,244822_at,0.3323
223097_at,0.32256,232499_at,0.31484,1566113_at,-0.31861,208329_at,0.3224,230890_at,0.31194,224855_at,-0.3162,209900_s_at,0.33221
210588_x_at,0.32246,242253_at,0.31478,208814_at,-0.31864,201289_at,0.32239,1558540_s_at,0.31188,221035_s_at,-0.31621,1552584_at,0.33219
244680_at,0.32244,217254_s_at,0.31476,1561553_at,-0.31871,212814_at,0.32232,1558348_at,0.31187,209297_at,-0.31624,201013_s_at,0.33214
1566809_a_at,0.3224,236056_s_at,0.31427,1563601_at,-0.31871,225145_at,0.32231,233408_at,0.31175,1566764_at,-0.31629,238792_at,0.33213
231825_x_at,0.32237,201540_at,0.31425,219095_at,-0.31878,209651_at,0.32229,1569597_at,0.31173,239275_at,-0.31635,224787_s_at,0.33208
206149_at,0.32222,216160_at,0.31415,201423_s_at,-0.31886,241645_at,0.32228,1570163_at,0.31164,1558816_at,-0.31642,224826_at,0.33206
241865_at,0.32221,220626_at,0.31414,230622_at,-0.3189,209888_s_at,0.32226,1555715_a_at,0.31145,1565797_at,-0.31647,235615_at,0.33199
1553084_at,0.32214,1562091_at,0.31411,230913_at,-0.31897,1558867_at,0.32223,221031_s_at,0.31128,235485_at,-0.31647,212579_at,0.33183
1553138_a_at,0.32205,223327_x_at,0.31407,242646_at,-0.31897,213867_x_at,0.3222,232249_at,0.31117,218420_s_at,-0.31651,1554985_at,0.33181
1557817_a_at,0.32201,1557047_at,0.31406,215359_x_at,-0.31901,212054_x_at,0.32219,1566340_at,0.31103,215592_at,-0.31656,221816_s_at,0.33173
1562918_at,0.32197,203735_x_at,0.31404,1554085_at,-0.31904,215267_s_at,0.32217,213008_at,0.311,229033_s_at,-0.31675,1560101_at,0.33172
234009_at,0.32194,240444_x_at,0.31391,219986_s_at,-0.31912,235624_at,0.32213,215419_at,0.311,240202_x_at,-0.31683,201651_s_at,0.33166
241060_x_at,0.32192,1554786_at,0.31384,231601_at,-0.3192,237625_s_at,0.32213,202141_s_at,0.31099,233923_at,-0.31686,204072_s_at,0.33164
1552651_a_at,0.32182,241953_at,0.31366,211461_at,-0.31922,226389_s_at,0.32204,219632_s_at,0.31095,239934_x_at,-0.31686,205413_at,0.3316
1565730_at,0.32181,231061_at,0.31358,238692_at,-0.31922,226678_at,0.32197,212645_x_at,0.31082,1557049_at,-0.31697,218185_s_at,0.33148
241479_at,0.32154,1555306_a_at,0.31355,215866_at,-0.31925,219187_at,0.32194,223747_x_at,0.31071,220586_at,-0.31707,202484_s_at,0.33139
243304_at,0.32139,242334_at,0.31352,238607_at,-0.31928,206251_s_at,0.32189,201782_s_at,0.31067,1555864_s_at,-0.31724,212342_at,0.33138
215425_at,0.32131,227789_at,0.31343,1556356_at,-0.3193,235942_at,0.32189,231863_at,0.31067,230076_at,-0.3173,202268_s_at,0.33137
208990_s_at,0.32122,223670_s_at,0.31337,1555298_a_at,-0.31931,217118_s_at,0.32187,206843_at,0.31063,219156_at,-0.31735,236355_s_at,0.33133
238672_at,0.32117,207276_at,0.31296,218955_at,-0.31936,241564_at,0.32185,218696_at,0.31044,1562878_at,-0.31781,32088_at,0.33105
230149_at,0.32115,231526_at,0.31293,233320_at,-0.31937,201378_s_at,0.32182,209415_at,0.3104,214866_at,-0.31801,217627_at,0.33101
1553034_at,0.32107,230677_at,0.31289,244842_x_at,-0.31939,213774_s_at,0.32165,222664_at,0.3104,223590_at,-0.31805,228045_at,0.331
216706_x_at,0.32106,224417_at,0.31277,244647_at,-0.3194,207969_x_at,0.32161,224091_at,0.31028,206704_at,-0.31812,203283_s_at,0.33094
231713_s_at,0.32105,223767_at,0.31275,230703_at,-0.31954,227360_at,0.32157,201172_x_at,0.31027,208085_s_at,-0.31813,209539_at,0.33087
1558189_a_at,0.32103,237438_at,0.31271,1562406_at,-0.31964,239225_at,0.32151,238429_at,0.31027,209916_at,-0.31813,230441_at,0.33082
1558620_at,0.32103,240140_s_at,0.31266,214237_x_at,-0.31964,207237_at,0.32146,241131_at,0.31021,217972_at,-0.31813,1555127_at,0.33067
237546_at,0.32098,237816_at,0.31264,1552990_at,-0.31972,231256_at,0.32146,207398_at,0.31003,201304_at,-0.31816,209388_at,0.33062
240133_x_at,0.32097,222984_at,0.31262,230969_at,-0.32015,239004_at,0.32144,243208_x_at,0.31001,218376_s_at,-0.31822,222891_s_at,0.33037
1562414_at,0.32093,228752_at,0.31262,1553157_at,-0.3203,206140_at,0.32137,219676_at,0.30999,217261_at,-0.31846,226177_at,0.33026
236394_at,0.32092,226770_at,0.3126,242087_x_at,-0.3204,213825_at,0.32128,225388_at,0.30996,1555263_at,-0.31875,236170_x_at,0.3301
233648_at,0.32087,235171_at,0.31255,204842_x_at,-0.32055,1555049_at,0.32115,210909_x_at,0.30994,241118_at,-0.31876,219596_at,0.33008
220131_at,0.32086,241295_at,0.31251,223883_s_at,-0.32066,223525_at,0.32091,1561224_at,0.30993,204603_at,-0.31881,241838_at,0.32999
222900_at,0.32069,1567055_at,0.31248,225584_at,-0.32071,233972_s_at,0.3209,1570491_at,0.30988,239405_at,-0.31884,220742_s_at,0.32996
200799_at,0.32064,241392_at,0.31247,1552738_a_at,-0.32083,217473_x_at,0.32085,202199_s_at,0.30985,1553600_at,-0.31901,232164_s_at,0.32988
201759_at,0.32063,206975_at,0.31242,229242_at,-0.32084,231185_at,0.32084,203890_s_at,0.30982,203188_at,-0.31904,222573_s_at,0.32987
1558160_at,0.32058,211728_s_at,0.31242,222236_s_at,-0.3209,211147_s_at,0.32076,202282_at,0.3098,1562793_at,-0.31906,219242_at,0.3297
202466_at,0.3205,208278_s_at,0.31219,1558922_at,-0.32101,243954_at,0.32076,1569153_at,0.30978,1555462_at,-0.31917,228461_at,0.32967
214141_x_at,0.32049,1568600_at,0.31214,243613_at,-0.32124,220511_s_at,0.32075,41047_at,0.30978,235336_at,-0.31919,220238_s_at,0.32966
226164_x_at,0.32046,230429_at,0.312,1568734_a_at,-0.32128,204139_x_at,0.32074,211519_s_at,0.30967,231883_at,-0.31937,228547_at,0.32963
1563364_at,0.32044,219741_x_at,0.3119,210612_s_at,-0.32133,208980_s_at,0.32069,227711_at,0.30953,235745_at,-0.3194,243964_at,0.32962
233068_at,0.32033,32042_at,0.31189,241938_at,-0.32137,203933_at,0.32062,228345_at,0.3095,211638_at,-0.31967,223087_at,0.3296
1563392_at,0.32024,1554494_at,0.31176,244009_at,-0.32144,209344_at,0.32056,237894_at,0.30949,1562044_at,-0.31975,221918_at,0.32954
228423_at,0.32023,1560070_at,0.3117,226773_at,-0.32147,1569459_a_at,0.32027,239947_at,0.30946,242223_at,-0.31977,236181_at,0.32953
243999_at,0.32015,213404_s_at,0.31166,244626_at,-0.32147,202788_at,0.32027,230057_at,0.30945,243600_at,-0.31982,209551_at,0.32937
1569770_x_at,0.32011,224151_s_at,0.3116,1558759_s_at,-0.32161,228514_at,0.32023,228429_x_at,0.30941,204329_s_at,-0.3199,207232_s_at,0.32927
209068_at,0.32,207936_x_at,0.31159,241309_at,-0.32165,1561542_at,0.32009,212154_at,0.30918,1562137_at,-0.32007,213423_x_at,0.32926
1559509_at,0.31987,214416_at,0.31158,202098_s_at,-0.3217,243517_at,0.32002,220224_at,0.30915,242065_x_at,-0.3202,212727_at,0.32916
215321_at,0.31972,1566222_at,0.31153,224494_x_at,-0.32182,222737_s_at,0.31991,244433_at,0.30914,207401_at,-0.32024,1558515_at,0.32906
211445_x_at,0.31971,241258_at,0.31142,201502_s_at,-0.32184,236960_at,0.31989,1567030_at,0.3091,1555037_a_at,-0.32057,239923_at,0.32905
213054_at,0.31956,219737_s_at,0.31141,1553186_x_at,-0.32187,219106_s_at,0.31982,208159_x_at,0.30908,1552499_a_at,-0.32065,244116_at,0.32904
232500_at,0.31954,238264_at,0.31137,1568902_at,-0.32198,216901_s_at,0.3198,213665_at,0.30887,209740_s_at,-0.32065,201485_s_at,0.32897
1553919_at,0.31953,224118_at,0.31134,207608_x_at,-0.32212,202966_at,0.31979,229900_at,0.3088,222572_at,-0.32065,223538_at,0.32897
1569854_at,0.31951,1565859_at,0.31129,235852_at,-0.32227,203944_x_at,0.3197,232241_at,0.30878,243252_at,-0.32068,201091_s_at,0.32881
231308_at,0.31948,214041_x_at,0.31128,244881_at,-0.32239,237034_at,0.31946,216001_at,0.30875,237761_at,-0.32082,203033_x_at,0.3288
240592_at,0.31945,242591_at,0.31128,207690_at,-0.32241,216410_at,0.31928,209917_s_at,0.30858,201232_s_at,-0.32096,219069_at,0.3288
241778_at,0.31942,201691_s_at,0.31125,219551_at,-0.32244,243891_at,0.31928,1552543_a_at,0.30849,225956_at,-0.321,213322_at,0.32875
1561098_at,0.31917,210596_at,0.31122,241486_at,-0.32244,1553675_at,0.31927,202962_at,0.30849,1558002_at,-0.3212,221142_s_at,0.32871
219361_s_at,0.31909,208841_s_at,0.3112,243482_at,-0.32245,226770_at,0.31921,1567686_at,0.30847,238103_at,-0.32123,242854_x_at,0.32868
225708_at,0.31904,242413_at,0.3111,208543_at,-0.32249,1553366_s_at,0.31917,236597_at,0.30829,219006_at,-0.32126,205835_s_at,0.32858
235893_at,0.31898,218502_s_at,0.31106,1558783_at,-0.32251,1559340_at,0.31914,200905_x_at,0.30826,232732_at,-0.32127,213287_s_at,0.32857
1569853_at,0.31893,200816_s_at,0.31101,1555673_at,-0.32254,233168_s_at,0.3191,233061_at,0.30809,233873_x_at,-0.32129,213657_s_at,0.32855
206999_at,0.31887,222239_s_at,0.31091,217682_at,-0.32257,203718_at,0.31907,231316_at,0.30804,211249_at,-0.32147,200976_s_at,0.32843
219927_at,0.3188,210080_x_at,0.31089,242983_at,-0.32266,1558578_a_at,0.31888,214778_at,0.30799,204809_at,-0.32188,202235_at,0.32834
237195_at,0.3188,1554210_at,0.31088,235433_at,-0.3227,241512_at,0.31885,48030_i_at,0.30797,213438_at,-0.32193,233182_x_at,0.32831
1562220_at,0.31878,222946_s_at,0.31088,242739_at,-0.3227,201475_x_at,0.3188,1562412_at,0.30784,244572_at,-0.32212,223180_s_at,0.32822
231417_at,0.31875,AFFX-r2-Ec-bioC-5_at,0.31086,1562247_at,-0.32284,220054_at,0.31876,218357_s_at,0.3078,242359_at,-0.32259,222566_at,0.32819
240237_at,0.31862,212049_at,0.31083,242594_at,-0.32284,203766_s_at,0.31874,220605_s_at,0.30777,201651_s_at,-0.3227,231316_at,0.32815
208238_x_at,0.31852,220197_at,0.31076,1554719_at,-0.32285,211965_at,0.31872,240224_at,0.30769,235876_at,-0.32271,210050_at,0.32808
217328_at,0.3185,239871_at,0.31064,214214_s_at,-0.32291,231928_at,0.3187,237342_at,0.30767,214163_at,-0.3229,228603_at,0.328
218329_at,0.31843,208148_at,0.3106,211179_at,-0.32295,211325_x_at,0.31864,200069_at,0.30766,233872_x_at,-0.32295,235025_at,0.32787
1569144_a_at,0.31842,1559679_a_at,0.3105,204840_s_at,-0.32296,1569009_s_at,0.31863,1554466_a_at,0.30763,220273_at,-0.32296,213727_x_at,0.32777
211012_s_at,0.31842,227243_s_at,0.31044,225947_at,-0.32307,221828_s_at,0.3186,210395_x_at,0.30751,1565483_at,-0.32299,205716_at,0.32769
239285_at,0.31839,230513_at,0.31039,1557892_at,-0.32312,217983_s_at,0.31851,224198_at,0.30748,229430_at,-0.32299,235879_at,0.32765
223645_s_at,0.31838,1559042_at,0.31033,222001_x_at,-0.32317,234456_at,0.31849,1554478_a_at,0.30746,201827_at,-0.32302,209095_at,0.32761
237375_at,0.31832,203793_x_at,0.3102,241794_at,-0.32318,203735_x_at,0.31845,1564559_at,0.30739,243204_at,-0.32322,221437_s_at,0.32757
243984_at,0.3183,1554875_at,0.31011,203594_at,-0.32323,206452_x_at,0.31836,217969_at,0.30739,229867_at,-0.32364,233937_at,0.32754
227379_at,0.31827,1557833_at,0.31007,231821_x_at,-0.32324,43934_at,0.31819,205152_at,0.30723,203095_at,-0.32373,36830_at,0.32751
1561960_at,0.31823,218335_x_at,0.31007,1563217_at,-0.3235,1553832_at,0.31813,1566141_at,0.30722,228542_at,-0.32376,229235_at,0.32746
229016_s_at,0.31823,204590_x_at,0.31,240602_at,-0.3236,209209_s_at,0.31811,1563946_at,0.30714,231500_s_at,-0.32384,238437_at,0.32733
241792_x_at,0.31819,223415_at,0.30993,221860_at,-0.32363,227453_at,0.31803,50374_at,0.30712,1561658_at,-0.32385,209632_at,0.32723
211674_x_at,0.31813,238184_at,0.30987,227760_at,-0.32367,201885_s_at,0.31796,230136_at,0.3071,213851_at,-0.32392,221832_s_at,0.32723
221684_s_at,0.31806,243610_at,0.30985,229449_at,-0.32379,200827_at,0.31795,230942_at,0.30698,218309_at,-0.32394,225674_at,0.32718
236403_at,0.31802,205195_at,0.30981,211318_s_at,-0.32393,1562251_a_at,0.31794,1561516_at,0.30695,223950_s_at,-0.32422,217599_s_at,0.32717
207040_s_at,0.31796,226766_at,0.30977,1554949_at,-0.32396,211815_s_at,0.31793,238091_at,0.30692,1555225_at,-0.32423,213564_x_at,0.32716
216828_at,0.3179,1561002_at,0.30966,213877_x_at,-0.324,209100_at,0.31788,1562918_at,0.30685,215659_at,-0.32447,238560_at,0.32714
213992_at,0.31786,1561448_at,0.30963,1565325_at,-0.32405,232109_at,0.31788,233359_at,0.30677,1554981_at,-0.32454,235394_at,0.3271
236715_x_at,0.31783,237662_at,0.30963,215767_at,-0.3241,215176_x_at,0.31783,1560142_at,0.30669,231763_at,-0.32457,209358_at,0.32708
1557852_at,0.31782,227057_at,0.30962,1557921_s_at,-0.32411,241759_at,0.31775,221701_s_at,0.30664,1561708_at,-0.32461,204754_at,0.32695
201305_x_at,0.31771,233052_at,0.30962,204663_at,-0.32412,201271_s_at,0.31767,216433_s_at,0.3066,219194_at,-0.32468,209297_at,0.32693
203994_s_at,0.31765,1553608_a_at,0.30961,1569477_at,-0.32419,237539_at,0.31767,227480_at,0.30652,224374_s_at,-0.32471,1557738_at,0.32685
207813_s_at,0.31762,1568900_a_at,0.30956,222439_s_at,-0.32424,1561448_at,0.31766,1566646_at,0.30651,230965_at,-0.32474,208654_s_at,0.32685
244846_at,0.3176,212360_at,0.30956,241861_at,-0.32427,201610_at,0.31764,238196_at,0.3065,1555201_a_at,-0.32479,226413_at,0.32685
230065_at,0.31753,208586_s_at,0.30946,242756_at,-0.32449,216604_s_at,0.31761,233222_at,0.30647,1567080_s_at,-0.32492,203092_at,0.32671
238160_at,0.31742,216504_s_at,0.30944,1569399_at,-0.32458,240098_at,0.31746,220375_s_at,0.30644,242033_at,-0.32496,211952_at,0.3267
1556874_a_at,0.31741,216520_s_at,0.30943,1560881_a_at,-0.32461,242151_at,0.31746,202974_at,0.30628,239849_at,-0.32512,1569701_at,0.32667
222696_at,0.31741,225610_at,0.30941,205419_at,-0.32466,202952_s_at,0.31739,233638_s_at,0.3062,214472_at,-0.32514,231109_at,0.32616
1558421_a_at,0.31739,218691_s_at,0.30935,212073_at,-0.32466,208874_x_at,0.31735,215629_s_at,0.30618,1559256_at,-0.32519,1558418_at,0.32613
222961_at,0.31739,1564097_at,0.30929,1563750_at,-0.32471,230902_at,0.31734,229435_at,0.30595,204663_at,-0.3253,240466_at,0.32612
240773_at,0.31736,1565924_a_at,0.30926,216310_at,-0.32473,208300_at,0.31732,65770_at,0.30585,242106_at,-0.32531,225876_at,0.3261
228361_at,0.31729,237636_at,0.30916,229874_x_at,-0.32488,1554612_at,0.31731,207463_x_at,0.3058,1563596_at,-0.32534,242319_at,0.3261
1557403_s_at,0.31724,1552727_s_at,0.30914,224871_at,-0.32499,209052_s_at,0.31727,242233_at,0.30576,224555_x_at,-0.32546,218577_at,0.32609
234141_s_at,0.31724,226427_s_at,0.30905,224568_x_at,-0.32501,210996_s_at,0.31724,243667_at,0.30575,234250_at,-0.32552,1570507_at,0.32607
204853_at,0.31722,229660_at,0.30899,207926_at,-0.32503,225239_at,0.31721,1570488_at,0.30573,201976_s_at,-0.32569,213966_at,0.32601
215369_at,0.3172,216021_s_at,0.30892,232270_at,-0.32505,215710_at,0.31712,209350_s_at,0.30572,200980_s_at,-0.32581,227417_at,0.32592
208926_at,0.31716,223848_at,0.30885,1553633_s_at,-0.32518,232829_at,0.31707,231147_at,0.30572,235382_at,-0.32581,225340_s_at,0.32576
234225_at,0.3171,206563_s_at,0.30884,209345_s_at,-0.32519,243200_at,0.31701,208348_s_at,0.30536,217451_at,-0.32584,229742_at,0.32575
226039_at,0.31706,231765_at,0.30884,240271_at,-0.32521,213490_s_at,0.31696,216543_at,0.30528,201227_s_at,-0.32586,218936_s_at,0.32574
235788_at,0.31705,231928_at,0.30877,241508_at,-0.3253,244257_at,0.31692,223742_at,0.30528,1565685_at,-0.32588,217874_at,0.32572
207249_s_at,0.31697,237119_at,0.30875,215780_s_at,-0.32544,226737_at,0.31691,239986_at,0.30527,206737_at,-0.32592,89977_at,0.32571
243598_at,0.3169,216454_at,0.30872,224201_s_at,-0.32557,209439_s_at,0.31689,205733_at,0.30526,211023_at,-0.32605,225881_at,0.32569
222084_s_at,0.31684,232254_at,0.30872,225606_at,-0.32574,233804_at,0.31684,40829_at,0.30523,202217_at,-0.32608,220425_x_at,0.32566
222118_at,0.31684,206110_at,0.30871,205190_at,-0.32576,1560715_at,0.31682,217559_at,0.30509,1557745_at,-0.3261,219422_at,0.32533
213242_x_at,0.3168,209558_s_at,0.30868,1569938_at,-0.32577,212059_s_at,0.31681,222874_s_at,0.30501,1568734_a_at,-0.32618,221590_s_at,0.32533
234021_at,0.31675,230931_at,0.3086,233099_at,-0.32577,226461_at,0.31681,233154_at,0.30497,1565795_at,-0.32643,221788_at,0.32532
227299_at,0.31668,233191_at,0.30859,236322_at,-0.3258,219946_x_at,0.3168,1562898_at,0.30495,1568691_at,-0.32659,215058_at,0.32531
239936_at,0.31665,230437_s_at,0.30846,230757_at,-0.32581,204954_s_at,0.31679,205164_at,0.30488,240937_at,-0.32691,238818_at,0.32528
244388_at,0.31658,210064_s_at,0.30845,242144_at,-0.32597,227949_at,0.31676,203975_s_at,0.30477,236518_at,-0.32702,225583_at,0.32526
227845_s_at,0.31653,221980_at,0.30844,1569640_s_at,-0.32598,237903_at,0.31675,225753_at,0.30475,243043_at,-0.32702,208898_at,0.32522
239286_at,0.31649,225880_at,0.30843,232931_at,-0.32603,210362_x_at,0.31646,1556639_at,0.30473,234855_at,-0.32718,205400_at,0.32513
1557352_at,0.31644,228036_s_at,0.30833,214160_at,-0.32607,1553629_a_at,0.31628,211195_s_at,0.30465,205097_at,-0.32724,224990_at,0.32507
232056_at,0.31639,243940_at,0.30829,242109_at,-0.32607,204153_s_at,0.31624,234959_at,0.3046,239014_at,-0.32745,209717_at,0.32497
230955_s_at,0.31638,205577_at,0.30821,210063_at,-0.32654,214487_s_at,0.31624,226659_at,0.30459,206234_s_at,-0.32763,235717_at,0.32493
201810_s_at,0.31627,243107_at,0.30814,219670_at,-0.32666,204440_at,0.31622,1558444_at,0.30455,206772_at,-0.32775,1557810_at,0.32491
213237_at,0.31626,239021_at,0.30809,238415_at,-0.32666,236943_at,0.31622,213132_s_at,0.30454,210778_s_at,-0.32777,202538_s_at,0.32486
