1558792_x_at,0.33113,232155_at,0.32424,226867_at,0.28544,227564_at,0.33387,227564_at,0.33387,216958_s_at,0.32093,208341_x_at,0.2951,240452_at,0.34243
221833_at,0.33107,238016_s_at,0.32413,244769_at,0.28543,225682_s_at,0.33384,225682_s_at,0.33384,1565746_at,0.32092,229660_at,0.29508,205928_at,0.34242
204490_s_at,0.33105,211438_at,0.32394,228745_at,0.28523,1557719_at,0.33369,1557719_at,0.33369,1560246_at,0.3209,222095_s_at,0.295,202562_s_at,0.34239
215105_at,0.33102,202949_s_at,0.32388,1561257_at,0.28497,223960_s_at,0.33364,223960_s_at,0.33364,219402_s_at,0.32069,242388_x_at,0.29469,201411_s_at,0.34237
240272_at,0.33097,239224_at,0.32385,217605_at,0.28487,1568906_at,0.33362,1568906_at,0.33362,209101_at,0.32068,210916_s_at,0.29468,227967_at,0.3423
241748_x_at,0.33093,1561170_at,0.32372,230381_at,0.28485,1558768_at,0.33359,1558768_at,0.33359,212680_x_at,0.32064,214677_x_at,0.29461,244508_at,0.34213
220535_at,0.33081,216854_at,0.32372,1568696_at,0.28483,52159_at,0.33342,52159_at,0.33342,210803_at,0.32061,233545_at,0.29461,227278_at,0.34212
212326_at,0.3307,226526_s_at,0.32371,225200_at,0.28483,AFFX-CreX-5_at,0.33336,AFFX-CreX-5_at,0.33336,233082_at,0.32055,230361_at,0.29458,225256_at,0.34209
234481_at,0.33068,214452_at,0.32366,202749_at,0.28472,210859_x_at,0.3333,210859_x_at,0.3333,236838_at,0.32052,211982_x_at,0.29445,222715_s_at,0.34196
220978_at,0.33057,1561082_at,0.32354,202457_s_at,0.28468,211794_at,0.3332,211794_at,0.3332,220110_s_at,0.32036,207334_s_at,0.29444,242201_at,0.34196
241085_at,0.33041,238943_at,0.32348,204783_at,0.28468,227927_at,0.33317,227927_at,0.33317,1555374_at,0.32025,1559022_at,0.29441,203593_at,0.34195
214974_x_at,0.3304,1563858_at,0.32339,1553330_at,0.28467,219856_at,0.33316,219856_at,0.33316,236333_at,0.32019,232992_at,0.2944,220775_s_at,0.34193
206446_s_at,0.33033,231745_at,0.3233,243433_at,0.28449,226136_at,0.33305,226136_at,0.33305,205278_at,0.31995,207979_s_at,0.29434,215128_at,0.34182
1562443_at,0.33021,217056_at,0.32322,1556374_s_at,0.28439,203071_at,0.33293,203071_at,0.33293,224379_at,0.31994,208926_at,0.29434,235065_at,0.34175
229288_at,0.33005,234695_x_at,0.32309,211124_s_at,0.2843,214179_s_at,0.33289,214179_s_at,0.33289,202387_at,0.3199,236703_at,0.29429,219363_s_at,0.34168
1561652_at,0.33,204191_at,0.32298,1556498_at,0.28428,224655_at,0.33277,224655_at,0.33277,1564621_a_at,0.31981,1552269_at,0.29421,212985_at,0.34165
217815_at,0.32995,1566739_at,0.32297,224325_at,0.2842,206975_at,0.33274,206975_at,0.33274,1563073_at,0.31969,243758_at,0.29421,1558949_at,0.34163
219784_at,0.32991,1568648_a_at,0.32294,241321_at,0.28402,228625_at,0.33274,228625_at,0.33274,227795_at,0.31966,222486_s_at,0.29417,1556609_at,0.34157
237941_at,0.32976,242441_at,0.32289,222731_at,0.28401,241317_at,0.3326,241317_at,0.3326,232375_at,0.31962,205199_at,0.29414,222794_x_at,0.34153
213716_s_at,0.32971,1555697_at,0.3228,203934_at,0.28394,1552402_at,0.33251,1552402_at,0.33251,216436_at,0.31957,234280_at,0.29409,221815_at,0.34145
214967_at,0.32956,218279_s_at,0.32271,203717_at,0.28393,223009_at,0.33234,223009_at,0.33234,39548_at,0.31954,210767_at,0.29401,222642_s_at,0.34136
202706_s_at,0.32939,224134_at,0.3227,236883_at,0.28386,221689_s_at,0.33212,221689_s_at,0.33212,218821_at,0.3195,216357_at,0.2938,1554178_a_at,0.34135
227819_at,0.32939,204179_at,0.32265,234175_at,0.28382,227626_at,0.33211,227626_at,0.33211,222295_x_at,0.31944,220815_at,0.2938,213070_at,0.34134
210144_at,0.32933,1570233_at,0.32264,214555_at,0.28381,1555766_a_at,0.33209,1555766_a_at,0.33209,230949_at,0.31941,244702_at,0.29376,232113_at,0.34129
204765_at,0.3293,239472_at,0.32264,232408_at,0.28381,225689_at,0.33203,225689_at,0.33203,201497_x_at,0.31931,207640_x_at,0.29367,214306_at,0.34123
200653_s_at,0.32927,224373_s_at,0.32259,212150_at,0.2838,238667_at,0.33184,238667_at,0.33184,1569353_at,0.31924,230090_at,0.29365,222654_at,0.34117
201197_at,0.32924,229256_at,0.32258,221879_at,0.28378,230489_at,0.33183,230489_at,0.33183,211006_s_at,0.3192,219560_at,0.29358,208097_s_at,0.34113
201518_at,0.3292,211191_at,0.32248,1559343_at,0.2837,218300_at,0.33161,218300_at,0.33161,209420_s_at,0.31919,227475_at,0.29356,202260_s_at,0.3411
240174_at,0.32914,232614_at,0.32241,241488_at,0.28363,203456_at,0.33129,203456_at,0.33129,1564315_at,0.31915,232614_at,0.29352,219031_s_at,0.34106
244503_at,0.32914,242967_at,0.32239,214180_at,0.2836,240790_at,0.33126,240790_at,0.33126,220661_s_at,0.31909,240059_at,0.29349,1552978_a_at,0.34095
1559654_s_at,0.32904,225889_at,0.32232,220744_s_at,0.2836,232581_x_at,0.33123,232581_x_at,0.33123,224888_at,0.31907,231099_at,0.29334,209001_s_at,0.34091
233022_at,0.32904,1564767_at,0.32226,217388_s_at,0.28353,200738_s_at,0.3311,200738_s_at,0.3311,1552637_at,0.31903,1555569_a_at,0.29308,208786_s_at,0.3409
240014_at,0.32896,215163_at,0.32215,226169_at,0.2835,223383_at,0.33094,223383_at,0.33094,222855_s_at,0.31901,228485_s_at,0.29307,1564640_at,0.34086
228911_at,0.32885,204483_at,0.32211,37408_at,0.2835,244060_at,0.33092,244060_at,0.33092,208646_at,0.31899,236655_at,0.29302,225554_s_at,0.34074
225569_at,0.32878,1560354_at,0.32199,228672_at,0.28344,208185_x_at,0.33071,208185_x_at,0.33071,220370_s_at,0.31888,208167_s_at,0.29285,203823_at,0.34062
229504_at,0.32873,221231_s_at,0.3219,236688_at,0.28344,226445_s_at,0.33069,226445_s_at,0.33069,231827_at,0.31888,1553994_at,0.29279,37590_g_at,0.34038
222214_at,0.32869,208263_at,0.32189,230132_at,0.28341,1561098_at,0.33067,1561098_at,0.33067,227473_at,0.31879,209197_at,0.29277,239557_at,0.34036
224621_at,0.32863,228398_at,0.32169,1569777_a_at,0.28338,209057_x_at,0.33066,209057_x_at,0.33066,210367_s_at,0.3186,234935_at,0.29274,229114_at,0.34027
222796_at,0.32862,243096_at,0.32168,210782_x_at,0.28334,242927_at,0.33066,242927_at,0.33066,243371_at,0.31848,205235_s_at,0.29271,233241_at,0.34012
210496_at,0.32843,1566870_at,0.32156,209197_at,0.28331,229131_at,0.33062,229131_at,0.33062,222270_at,0.31846,241113_at,0.29269,234274_at,0.34009
230748_at,0.32843,224372_at,0.32145,205116_at,0.28329,32836_at,0.33062,32836_at,0.33062,206349_at,0.31835,206115_at,0.29268,226339_at,0.33992
207399_at,0.32842,213194_at,0.32128,228951_at,0.28305,202046_s_at,0.33061,202046_s_at,0.33061,240510_at,0.31835,227345_at,0.29268,227015_at,0.33987
222095_s_at,0.3283,1562251_a_at,0.32127,232314_at,0.283,227479_at,0.33061,227479_at,0.33061,221458_at,0.31834,239881_at,0.29266,224461_s_at,0.3398
201928_at,0.32826,230737_s_at,0.3212,238230_x_at,0.28295,210747_at,0.33051,210747_at,0.33051,236629_at,0.31829,236765_at,0.2926,218326_s_at,0.33975
241750_x_at,0.32819,1563091_at,0.32108,221360_s_at,0.28285,230716_at,0.33049,230716_at,0.33049,211825_s_at,0.31808,226267_at,0.29244,227872_at,0.33973
233291_at,0.32817,219932_at,0.32106,201839_s_at,0.2827,234167_at,0.33042,234167_at,0.33042,222712_s_at,0.31803,1562022_s_at,0.29243,226924_at,0.33957
228138_at,0.32815,220435_at,0.32091,217260_x_at,0.28264,221203_s_at,0.3304,221203_s_at,0.3304,205621_at,0.318,230929_s_at,0.29237,230715_at,0.3395
230103_at,0.32815,AFFX-BioC-3_at,0.3207,230662_at,0.28259,211940_x_at,0.33033,211940_x_at,0.33033,1552549_a_at,0.31785,1562112_at,0.29226,210994_x_at,0.33947
232111_at,0.32812,1570575_at,0.32066,210906_x_at,0.28249,1561021_at,0.33029,1561021_at,0.33029,1558957_s_at,0.31785,203958_s_at,0.2922,224740_at,0.33917
227164_at,0.32802,206323_x_at,0.32056,238002_at,0.28245,229625_at,0.33021,229625_at,0.33021,238058_at,0.31778,232220_at,0.29207,229344_x_at,0.33898
214102_at,0.32799,203725_at,0.32043,1563425_at,0.28242,211188_at,0.33,211188_at,0.33,225247_at,0.31772,226734_at,0.29206,243031_at,0.33891
229003_x_at,0.32786,215352_at,0.32037,203914_x_at,0.28241,210021_s_at,0.32974,210021_s_at,0.32974,216159_s_at,0.31771,234904_x_at,0.29203,1562684_at,0.3389
233781_s_at,0.32784,229986_at,0.32037,209758_s_at,0.28241,205824_at,0.32971,205824_at,0.32971,220712_at,0.3177,203432_at,0.29192,236439_at,0.33888
226830_x_at,0.32782,231460_at,0.32037,201989_s_at,0.28232,217876_at,0.32971,217876_at,0.32971,203040_s_at,0.31769,1565860_at,0.29191,215172_at,0.33887
232895_s_at,0.32771,240505_at,0.32016,213115_at,0.28232,219323_s_at,0.32954,219323_s_at,0.32954,40612_at,0.31768,226140_s_at,0.29189,218106_s_at,0.33885
241775_at,0.32762,1553570_x_at,0.32002,227099_s_at,0.28228,236082_at,0.32948,236082_at,0.32948,AFFX-r2-Bs-dap-M_at,0.31758,AFFX-DapX-5_at,0.29185,205552_s_at,0.33873
244779_at,0.32749,239850_at,0.32002,234747_at,0.28226,240986_at,0.32945,240986_at,0.32945,1552911_at,0.31756,226023_at,0.29179,222431_at,0.33859
213053_at,0.32748,236947_at,0.32001,244540_at,0.28226,217911_s_at,0.32932,217911_s_at,0.32932,232667_at,0.31745,203708_at,0.29175,239240_at,0.33857
214563_at,0.32737,1570398_at,0.31995,242866_x_at,0.28221,208437_at,0.3292,208437_at,0.3292,238449_at,0.31742,220311_at,0.29163,226551_at,0.33848
207260_at,0.3272,219790_s_at,0.31989,203730_s_at,0.28218,209151_x_at,0.32918,209151_x_at,0.32918,226519_s_at,0.31741,50314_i_at,0.29159,228670_at,0.33841
204947_at,0.32716,1556695_a_at,0.31987,232039_at,0.28218,221713_s_at,0.329,221713_s_at,0.329,218314_s_at,0.31733,1557690_x_at,0.29151,208446_s_at,0.33829
1566725_at,0.32706,218904_s_at,0.31986,234935_at,0.28218,205058_at,0.32896,205058_at,0.32896,208632_at,0.3171,237533_at,0.29149,225649_s_at,0.33809
227013_at,0.32706,233562_at,0.31967,1560070_at,0.28203,216165_at,0.32892,216165_at,0.32892,1556784_at,0.31702,229065_at,0.29143,230964_at,0.33807
226162_at,0.32705,240709_at,0.3196,1555569_a_at,0.28196,223468_s_at,0.32887,223468_s_at,0.32887,89977_at,0.31699,229999_at,0.29109,1555301_a_at,0.33803
242768_at,0.32698,208021_s_at,0.3195,232517_s_at,0.28192,219906_at,0.32851,219906_at,0.32851,1565610_at,0.31693,221005_s_at,0.29107,220925_at,0.33802
212542_s_at,0.32695,231741_at,0.31949,229770_at,0.28189,212874_at,0.32848,212874_at,0.32848,214114_x_at,0.31693,210370_s_at,0.29104,230779_at,0.33801
208776_at,0.32694,217394_at,0.31946,227111_at,0.28186,220010_at,0.32841,220010_at,0.32841,1555514_a_at,0.31687,206333_at,0.29096,211764_s_at,0.33789
225934_at,0.32672,216611_s_at,0.31944,230231_at,0.28186,239513_at,0.3283,239513_at,0.3283,203851_at,0.31685,232118_at,0.29095,204244_s_at,0.33768
223121_s_at,0.3266,215367_at,0.3194,203412_at,0.28181,221560_at,0.32828,221560_at,0.32828,224085_at,0.31678,205403_at,0.2909,207604_s_at,0.33766
238127_at,0.3266,1566805_at,0.31938,212429_s_at,0.28179,1556996_at,0.32826,1556996_at,0.32826,231946_at,0.31676,1566029_at,0.29081,207002_s_at,0.33764
238643_at,0.32657,239213_at,0.31936,240203_at,0.28178,216180_s_at,0.32809,216180_s_at,0.32809,236661_at,0.31666,214983_at,0.29079,240326_at,0.33749
1561079_at,0.32655,234328_at,0.3193,207172_s_at,0.28177,213806_at,0.32807,213806_at,0.32807,228191_at,0.31661,240882_at,0.29077,221229_s_at,0.33748
201111_at,0.32654,233622_x_at,0.31926,215715_at,0.28171,227483_s_at,0.32787,227483_s_at,0.32787,44822_s_at,0.31658,244147_at,0.29076,232063_x_at,0.33745
215532_x_at,0.32653,213728_at,0.31925,234075_at,0.28155,1560325_at,0.3278,1560325_at,0.3278,1558680_s_at,0.31644,240828_at,0.29073,223390_at,0.33744
1553888_at,0.32651,216247_at,0.31924,243023_at,0.28139,204102_s_at,0.32777,204102_s_at,0.32777,237649_at,0.31644,241117_at,0.29068,232216_at,0.3374
1566480_x_at,0.32645,231960_at,0.31922,228699_at,0.28128,205820_s_at,0.32773,205820_s_at,0.32773,242878_at,0.31624,1568777_at,0.29061,223714_at,0.33734
240671_at,0.32643,232866_at,0.31921,206490_at,0.28124,1557014_a_at,0.32754,1557014_a_at,0.32754,230801_at,0.3162,1552791_a_at,0.29059,201310_s_at,0.33724
1558234_at,0.3264,231774_at,0.31915,228117_at,0.28121,230256_at,0.32748,230256_at,0.32748,227810_at,0.31619,1569962_at,0.29054,222500_at,0.33723
206490_at,0.32632,1554683_a_at,0.3191,240930_at,0.28119,AFFX-BioC-3_at,0.32748,AFFX-BioC-3_at,0.32748,228664_at,0.31615,223056_s_at,0.29053,224944_at,0.33689
234906_at,0.32631,208007_at,0.3191,219884_at,0.28112,1558601_at,0.32737,1558601_at,0.32737,1557126_a_at,0.31613,228418_at,0.29039,91617_at,0.33689
233634_at,0.32626,227797_x_at,0.3191,AFFX-r2-Bs-lys-3_at,0.28109,231342_at,0.32724,231342_at,0.32724,1559806_at,0.3161,205703_at,0.29031,244541_x_at,0.33688
209155_s_at,0.32624,225239_at,0.31907,1553729_s_at,0.28107,211102_s_at,0.32696,211102_s_at,0.32696,240814_at,0.31602,202902_s_at,0.29026,242673_at,0.33685
1554259_at,0.32622,230989_s_at,0.31882,217832_at,0.28102,1556947_at,0.32683,1556947_at,0.32683,222279_at,0.31601,212282_at,0.29024,236138_at,0.33683
203063_at,0.32621,236891_at,0.31872,211027_s_at,0.28091,242253_at,0.3267,242253_at,0.3267,209694_at,0.31599,200656_s_at,0.29023,228084_at,0.33675
230784_at,0.32621,241862_x_at,0.3187,204317_at,0.28087,211052_s_at,0.32613,211052_s_at,0.32613,1557279_at,0.31597,212148_at,0.29017,1570329_at,0.33672
234685_x_at,0.32614,244746_at,0.3187,1563364_at,0.28085,215061_at,0.32608,215061_at,0.32608,232560_at,0.31595,1557610_at,0.29015,219477_s_at,0.33668
1559839_at,0.32607,201416_at,0.31866,1554283_at,0.28083,236074_at,0.32604,236074_at,0.32604,225404_at,0.31581,208481_at,0.29013,243652_at,0.33668
240923_at,0.32607,233672_s_at,0.31861,238974_at,0.28081,216311_at,0.32579,216311_at,0.32579,203913_s_at,0.31577,225231_at,0.29011,1562013_a_at,0.33651
1562245_a_at,0.3259,244245_at,0.31861,232866_at,0.2808,237877_at,0.32577,237877_at,0.32577,229628_s_at,0.31575,205159_at,0.2901,202983_at,0.33649
1552303_a_at,0.32586,243229_at,0.31849,219993_at,0.28062,216629_at,0.32576,216629_at,0.32576,237462_at,0.31571,226645_at,0.29005,222163_s_at,0.33645
222173_s_at,0.32581,222198_at,0.31841,206464_at,0.28059,203630_s_at,0.32575,203630_s_at,0.32575,1553510_s_at,0.31567,1556103_at,0.29001,218137_s_at,0.33637
201871_s_at,0.3258,237412_at,0.31829,205764_at,0.28057,235481_at,0.32569,235481_at,0.32569,219749_at,0.31567,228296_at,0.28998,218676_s_at,0.33637
242293_at,0.3258,201047_x_at,0.31825,243863_at,0.28057,214505_s_at,0.32567,214505_s_at,0.32567,1554871_at,0.31564,238877_at,0.28996,244383_at,0.33629
243912_x_at,0.3258,223801_s_at,0.31825,232350_x_at,0.28051,244471_x_at,0.32562,244471_x_at,0.32562,220579_at,0.31552,204419_x_at,0.28974,215930_s_at,0.33598
1556333_at,0.32578,221340_at,0.31819,226683_at,0.28046,234488_s_at,0.32556,234488_s_at,0.32556,200802_at,0.31551,211890_x_at,0.28967,220094_s_at,0.33594
239998_at,0.32556,1569345_at,0.31816,239673_at,0.28046,201082_s_at,0.32538,201082_s_at,0.32538,226516_at,0.31551,201374_x_at,0.28949,231199_at,0.33592
210258_at,0.32549,212900_at,0.31814,1552502_s_at,0.28044,230105_at,0.32537,230105_at,0.32537,213108_at,0.31547,222263_at,0.28945,218422_s_at,0.33574
233976_at,0.32546,211458_s_at,0.31811,215456_at,0.28044,1553300_a_at,0.32523,1553300_a_at,0.32523,232513_x_at,0.31546,243287_s_at,0.28945,1562031_at,0.33572
202284_s_at,0.3254,217398_x_at,0.31809,201923_at,0.28027,1562324_a_at,0.32516,1562324_a_at,0.32516,211672_s_at,0.31538,225168_at,0.28942,213995_at,0.33564
215042_at,0.32539,219781_s_at,0.31798,1557056_at,0.28014,223762_at,0.325,223762_at,0.325,212126_at,0.3153,225949_at,0.28941,228731_at,0.33557
1556821_x_at,0.32538,1552914_a_at,0.31787,235443_at,0.28003,200804_at,0.32498,200804_at,0.32498,1559627_at,0.31493,1560142_at,0.28938,200798_x_at,0.33554
244663_at,0.32533,1567985_at,0.31787,209028_s_at,0.28002,211355_x_at,0.32496,211355_x_at,0.32496,238616_at,0.31488,1556095_at,0.28925,236014_at,0.33551
1558167_a_at,0.32525,235004_at,0.31785,1554782_at,0.27998,235097_at,0.32495,235097_at,0.32495,211800_s_at,0.31483,1569344_a_at,0.28914,239283_at,0.33545
215905_s_at,0.32519,1564701_at,0.3178,214194_at,0.27996,1568633_a_at,0.32477,1568633_a_at,0.32477,234934_at,0.31465,210855_at,0.28911,220464_at,0.33532
1570372_at,0.32517,1555237_at,0.31779,1563595_at,0.27995,201938_at,0.32476,201938_at,0.32476,205166_at,0.31463,227534_at,0.2891,202797_at,0.33527
229133_s_at,0.32498,241335_at,0.31765,213966_at,0.27993,208450_at,0.32469,208450_at,0.32469,233979_s_at,0.31463,209727_at,0.28902,244190_at,0.33527
206289_at,0.32472,231328_s_at,0.31761,239520_at,0.27992,204789_at,0.32464,204789_at,0.32464,237194_at,0.31461,211634_x_at,0.28902,201653_at,0.33522
201594_s_at,0.32468,207204_at,0.31736,229790_at,0.2798,233614_at,0.32464,233614_at,0.32464,219618_at,0.31458,224175_s_at,0.28899,201038_s_at,0.33504
211728_s_at,0.32467,220093_at,0.31733,203531_at,0.27969,1567358_at,0.32461,1567358_at,0.32461,215605_at,0.3145,231445_at,0.28899,241833_at,0.33498
239941_at,0.32466,1557472_a_at,0.31732,227009_at,0.27943,225711_at,0.32455,225711_at,0.32455,242228_at,0.31442,203730_s_at,0.28889,219082_at,0.33495
242314_at,0.32461,AFFX-hum_alu_at,0.31731,230458_at,0.27941,207566_at,0.32442,207566_at,0.32442,202306_at,0.3144,222094_at,0.28886,1557883_a_at,0.33476
232866_at,0.3245,238837_at,0.31728,65133_i_at,0.27938,240840_s_at,0.3244,240840_s_at,0.3244,206403_at,0.31434,226282_at,0.28879,225574_at,0.33468
208765_s_at,0.32433,1558750_a_at,0.31714,201179_s_at,0.27924,204150_at,0.32433,204150_at,0.32433,224717_s_at,0.31429,206523_at,0.28869,208772_at,0.33461
215216_at,0.32432,204669_s_at,0.3171,226037_s_at,0.27922,209116_x_at,0.32431,209116_x_at,0.32431,239191_at,0.31419,227629_at,0.28856,227191_at,0.33461
218177_at,0.32432,206285_at,0.3171,203913_s_at,0.27906,231693_at,0.32428,231693_at,0.32428,219343_at,0.31415,1552703_s_at,0.28852,203938_s_at,0.3345
226959_at,0.32432,205620_at,0.31708,213325_at,0.27902,207219_at,0.32423,207219_at,0.32423,240869_at,0.31408,1561084_at,0.28852,203373_at,0.33449
216237_s_at,0.32422,1556899_at,0.31705,204715_at,0.27894,1554600_s_at,0.3242,1554600_s_at,0.3242,1566700_at,0.31394,1555102_at,0.28842,202673_at,0.33447
1556657_at,0.32412,230477_at,0.31698,204016_at,0.27891,216330_s_at,0.32399,216330_s_at,0.32399,1562081_a_at,0.31386,1565639_a_at,0.28839,236380_at,0.33445
206015_s_at,0.32409,1557443_s_at,0.31694,205551_at,0.27889,238080_at,0.32399,238080_at,0.32399,1555605_x_at,0.31373,231351_at,0.28839,224452_s_at,0.33439
243601_at,0.32407,1555443_at,0.31684,212282_at,0.27883,214003_x_at,0.32398,214003_x_at,0.32398,227086_at,0.31372,1558281_a_at,0.28822,204608_at,0.3343
1559433_at,0.32402,238488_at,0.31669,231460_at,0.27882,211529_x_at,0.32394,211529_x_at,0.32394,237344_at,0.31372,201136_at,0.28822,225953_at,0.33426
230425_at,0.32395,223815_at,0.31653,242040_at,0.27881,202284_s_at,0.32392,202284_s_at,0.32392,211580_s_at,0.31364,219316_s_at,0.28822,243134_at,0.33424
238765_at,0.32393,220456_at,0.31649,203820_s_at,0.27878,205627_at,0.32382,205627_at,0.32382,220709_at,0.31363,213395_at,0.2882,225255_at,0.33423
233641_s_at,0.32386,222886_at,0.31642,1552619_a_at,0.27877,235087_at,0.32381,235087_at,0.32381,202554_s_at,0.31362,207243_s_at,0.28808,241790_at,0.33388
241518_at,0.32379,205388_at,0.3164,203020_at,0.27872,233151_s_at,0.32379,233151_s_at,0.32379,242506_at,0.31357,222928_s_at,0.288,206063_x_at,0.33383
1562948_at,0.32376,227977_at,0.31632,243285_at,0.27871,224399_at,0.32376,224399_at,0.32376,1554607_at,0.31356,1565858_at,0.28796,1570571_at,0.33381
1557502_at,0.32368,211145_x_at,0.3163,1553077_at,0.2787,211625_s_at,0.32374,211625_s_at,0.32374,225593_at,0.31355,219644_at,0.28785,230651_at,0.33381
1557714_at,0.32364,207131_x_at,0.31622,243348_at,0.2786,241241_at,0.32365,241241_at,0.32365,219050_s_at,0.31345,232561_at,0.28784,208669_s_at,0.33375
228062_at,0.32363,242016_at,0.31621,207476_at,0.27859,244040_at,0.3236,244040_at,0.3236,AFFX-HUMISGF3A/M97935_MB_at,0.31334,AFFX-LysX-M_at,0.28762,227908_at,0.33368
54632_at,0.32363,203002_at,0.31612,206523_at,0.27856,225480_at,0.32357,225480_at,0.32357,1553607_at,0.31321,227297_at,0.2876,36566_at,0.33367
1553967_at,0.32362,221108_at,0.31603,200915_x_at,0.27847,240069_at,0.32352,240069_at,0.32352,206956_at,0.31301,217382_at,0.28756,205964_at,0.33343
221957_at,0.32362,1569986_x_at,0.31598,235212_at,0.27846,237928_at,0.32351,237928_at,0.32351,233287_at,0.31299,231982_at,0.28746,202930_s_at,0.33341
241207_at,0.32361,240713_s_at,0.31597,229065_at,0.27838,213382_at,0.32349,213382_at,0.32349,243478_at,0.31293,215205_x_at,0.28733,225994_at,0.3334
217566_s_at,0.32359,215636_at,0.31583,1570349_at,0.27832,220119_at,0.3234,220119_at,0.3234,231973_s_at,0.31288,243994_at,0.28731,222681_at,0.33328
1557145_at,0.32355,1558390_at,0.31573,230202_at,0.27831,227241_at,0.32334,227241_at,0.32334,200075_s_at,0.31282,243626_at,0.2873,1555801_s_at,0.33281
216559_x_at,0.32344,1562106_at,0.31571,204042_at,0.27824,243157_at,0.32327,243157_at,0.32327,227366_at,0.3127,233725_at,0.2871,219540_at,0.33272
1569933_at,0.32342,227715_at,0.31565,233983_at,0.27823,208053_at,0.32309,208053_at,0.32309,239085_at,0.31265,233706_at,0.28707,214323_s_at,0.33268
201829_at,0.32334,241967_at,0.31549,241337_at,0.27823,1566156_at,0.32305,1566156_at,0.32305,203342_at,0.31256,237708_at,0.28705,211954_s_at,0.33265
234410_at,0.32323,AFFX-r2-P1-cre-5_at,0.31549,227769_at,0.27819,205002_at,0.32301,205002_at,0.32301,206025_s_at,0.31256,208225_at,0.28698,227416_s_at,0.33265
225792_at,0.32314,206976_s_at,0.31537,223088_x_at,0.27815,1561502_x_at,0.32292,1561502_x_at,0.32292,210853_at,0.31255,228407_at,0.28696,226752_at,0.33259
212355_at,0.32307,237843_at,0.31534,238885_at,0.27813,209918_at,0.32276,209918_at,0.32276,239971_at,0.31229,1553346_a_at,0.28694,220985_s_at,0.33245
214059_at,0.32307,228585_at,0.31529,226016_at,0.27809,229122_x_at,0.32274,229122_x_at,0.32274,215915_at,0.31226,240666_at,0.28692,235648_at,0.33243
238197_at,0.32306,1555338_s_at,0.31527,227835_at,0.27801,1556689_a_at,0.32268,1556689_a_at,0.32268,202261_at,0.31224,239485_at,0.28681,210277_at,0.33241
207476_at,0.32275,1555129_at,0.31526,221061_at,0.27796,219151_s_at,0.32253,219151_s_at,0.32253,204949_at,0.31224,224336_s_at,0.28671,231386_at,0.33231
1557538_at,0.32274,213644_at,0.31524,237384_x_at,0.27794,1553032_at,0.32251,1553032_at,0.32251,218211_s_at,0.31223,239832_at,0.2867,241920_x_at,0.33231
240765_at,0.32274,237808_at,0.31514,1566869_at,0.27792,227219_x_at,0.3225,227219_x_at,0.3225,224426_s_at,0.31199,1568970_at,0.2865,239864_at,0.3323
1559561_at,0.32272,210439_at,0.3149,219805_at,0.27786,45288_at,0.32246,45288_at,0.32246,239658_at,0.31198,242126_at,0.28648,244822_at,0.3323
223097_at,0.32256,232499_at,0.31484,228763_at,0.27783,208329_at,0.3224,208329_at,0.3224,230890_at,0.31194,1557693_at,0.28646,209900_s_at,0.33221
210588_x_at,0.32246,242253_at,0.31478,233989_at,0.27779,201289_at,0.32239,201289_at,0.32239,1558540_s_at,0.31188,209855_s_at,0.28636,1552584_at,0.33219
244680_at,0.32244,217254_s_at,0.31476,216239_at,0.27772,212814_at,0.32232,212814_at,0.32232,1558348_at,0.31187,211289_x_at,0.28633,201013_s_at,0.33214
1566809_a_at,0.3224,236056_s_at,0.31427,206115_at,0.27764,225145_at,0.32231,225145_at,0.32231,233408_at,0.31175,210341_at,0.28629,238792_at,0.33213
231825_x_at,0.32237,201540_at,0.31425,216132_at,0.2776,209651_at,0.32229,209651_at,0.32229,1569597_at,0.31173,210608_s_at,0.28629,224787_s_at,0.33208
206149_at,0.32222,216160_at,0.31415,244213_at,0.27749,241645_at,0.32228,241645_at,0.32228,1570163_at,0.31164,240093_x_at,0.28626,224826_at,0.33206
241865_at,0.32221,220626_at,0.31414,228039_at,0.27745,209888_s_at,0.32226,209888_s_at,0.32226,1555715_a_at,0.31145,213478_at,0.28614,235615_at,0.33199
1553084_at,0.32214,1562091_at,0.31411,209093_s_at,0.27744,1558867_at,0.32223,1558867_at,0.32223,221031_s_at,0.31128,227133_at,0.28614,212579_at,0.33183
1553138_a_at,0.32205,223327_x_at,0.31407,231788_at,0.27743,213867_x_at,0.3222,213867_x_at,0.3222,232249_at,0.31117,211059_s_at,0.28613,1554985_at,0.33181
1557817_a_at,0.32201,1557047_at,0.31406,201617_x_at,0.27736,212054_x_at,0.32219,212054_x_at,0.32219,1566340_at,0.31103,212054_x_at,0.28609,221816_s_at,0.33173
1562918_at,0.32197,203735_x_at,0.31404,1554850_at,0.27727,215267_s_at,0.32217,215267_s_at,0.32217,213008_at,0.311,218758_s_at,0.286,1560101_at,0.33172
234009_at,0.32194,240444_x_at,0.31391,212610_at,0.27727,235624_at,0.32213,235624_at,0.32213,215419_at,0.311,243779_at,0.286,201651_s_at,0.33166
241060_x_at,0.32192,1554786_at,0.31384,209422_at,0.27722,237625_s_at,0.32213,237625_s_at,0.32213,202141_s_at,0.31099,213341_at,0.28596,204072_s_at,0.33164
